2.7427244841353904	-1.3441204400642983	-1.0
-2.6065031193638397	-2.630491438310383	-1.0
2.1030784176723802	-1.386534434979992	-1.0
2.663560316960697	1.1772694300095363	-1.0
-2.275222430194627	1.5495667162222269	-1.0
1.0997911204330402	-0.3972167858774669	1.0
2.9167063814247083	2.740167224174516	-1.0
-1.883266906227197	-0.5898560005390303	-1.0
-1.8299124906815627	1.0837244958867434	-1.0
-2.944339433968273	0.9997104354210431	-1.0
-1.5538333181216104	-0.04506767713456128	-1.0
-0.1877275319450682	0.7023827908329725	1.0
-2.861879064413566	-1.1581059316925895	-1.0
0.5569875724673929	0.8332529451377995	1.0
-0.6790442222735074	-1.818538545574649	-1.0
1.2274590292517695	2.543090347113103	-1.0
0.9397415677296301	0.8607698914319482	1.0
-1.9569007590576144	-0.35716882208259193	-1.0
1.1509842157157673	1.8165673973799503	-1.0
-0.4638509744425825	-1.6687625570679459	1.0
2.0386224669601685	-1.7450229944237727	-1.0
-1.1310609115510444	0.38907796758120394	1.0
2.728846461009427	1.01890967324662	-1.0
-2.094776828089796	2.30789748018311	-1.0
2.8608967903893214	-2.191806952161601	-1.0
-1.1883235656870288	2.8545507318037755	-1.0
-0.28299440716118207	-1.5674553311525357	1.0
1.2675897814166204	-2.72244214431214	-1.0
2.9107509171713613	-1.711465458936767	-1.0
2.787704050883911	1.5685810294313525	-1.0
0.23809736529997894	1.1178433537636163	1.0
0.5244090616593375	1.8775547392154213	-1.0
1.1188628396279006	-2.375580784995366	-1.0
-2.659787605305689	-1.3927755649350924	-1.0
-2.9409352766430548	-2.252949554170976	-1.0
0.5414539502986191	-1.2761279974338093	1.0
1.5173659363818697	1.0568714727687212	-1.0
-0.10026619634873324	-2.627324983590582	-1.0
0.7681614706701945	-1.8975819079427751	-1.0
1.776285651104966	1.2681313219447112	-1.0
-2.3084869557941414	1.0382410544067762	-1.0
0.2951068018857299	-2.491313717193715	-1.0
2.5281249478126	0.04415563469883921	-1.0
0.9986788651611898	2.7827051567334014	-1.0
1.3609427253323831	-0.9425562229570383	-1.0
1.828492200019797	0.6040095295661088	-1.0
-0.9013679615478134	-2.222744421616035	-1.0
-0.9518056631617933	-0.07691222061121561	1.0
2.608094444576622	2.6189573036306335	-1.0
-1.2904479064531729	-2.8849313362655704	-1.0
-0.6661862603964552	-1.186670946812881	1.0
2.2089147671475073	-0.9722600467359097	-1.0
-0.29684539433902124	1.8310620460350018	1.0
